x y  z
1 13 -1.8973666
2 13 -2.0238577
3 13 -1.2016655
4 13 -1.6443844
5 13 -1.7708755
6 13 -1.7708755
7 13 -1.5811388
8 13 -0.9486833
9 13 -0.82219219
10 13 -1.5178933
11 13 -1.3281566
12 13 -1.7708755
13 13 -0.82219219
14 13 -0.50596443
15 13 0
16 13 -0.44271887
17 13 -0.063245553
18 13 -0.44271887
19 13 0.25298221
20 13 -0.063245553
21 13 -1.13842
22 13 -0.37947332
23 13 -0.18973666
24 13 0
25 13 0.25298221
26 13 0.50596443
27 13 0.75894664
28 13 0.9486833
29 13 0.88543774
30 13 0.12649111
31 13 0.18973666
32 13 0.82219219
33 13 1.3914022
34 13 1.0751744
35 13 1.2016655
36 13 1.3914022
37 13 0.9486833
38 13 1.3281566
39 13 1.3281566
40 13 0.88543774
41 13 -0.44271887
42 13 -0.063245553
43 13 -0.18973666
44 13 -0.37947332
45 13 -0.56920998
46 13 0.063245553
47 13 0.18973666
48 13 0
49 13 -0.56920998
50 13 -0.18973666
51 13 -0.31622777
52 13 -0.25298221
53 13 0.18973666
54 13 -0.31622777
55 13 -0.063245553
56 13 -0.063245553
57 13 -0.25298221
58 13 -0.44271887
59 13 -0.75894664
60 13 -0.37947332
61 13 -0.12649111
62 13 0.12649111
63 13 0.18973666
64 13 -0.12649111
65 13 0.25298221
66 13 -0.063245553
67 13 0.63245553
68 13 0.18973666
69 13 -0.56920998
70 13 -0.82219219
71 13 -0.31622777
72 13 -0.56920998
73 13 -0.31622777
74 13 -0.9486833
75 13 -0.75894664
76 13 0.18973666
77 13 0.25298221
78 13 -0.18973666
79 13 -0.25298221
80 13 -0.56920998
81 13 -0.31622777
82 13 -0.69570109
83 13 -0.31622777
84 13 -0.50596443
85 13 -0.50596443
86 13 -0.37947332
87 13 -0.82219219
88 13 -1.2649111
89 13 -0.69570109
90 13 -0.88543774
91 13 -0.56920998
92 13 -0.18973666
93 13 0.82219219
94 13 0.75894664
95 13 1.3281566
96 13 1.3281566
97 13 1.3914022
98 13 1.0119289
99 13 0.75894664
100 13 0.44271887
0 14 -2.0238577
1 14 -1.9606121
2 14 -1.9606121
3 14 -1.5811388
4 14 -2.2135944
5 14 -2.0238577
6 14 -2.0238577
7 14 -1.7076299
8 14 -1.3914022
9 14 -1.7076299
10 14 -1.834121
11 14 -1.2016655
12 14 -1.2649111
13 14 -1.2016655
14 14 -0.82219219
15 14 -1.0119289
16 14 -0.50596443
17 14 -0.56920998
18 14 0.12649111
19 14 0.56920998
20 14 0.56920998
21 14 -0.25298221
22 14 -0.18973666
23 14 -0.18973666
24 14 0.12649111
25 14 0.56920998
26 14 0.50596443
27 14 0.75894664
28 14 0.9486833
29 14 0.9486833
30 14 0.82219219
31 14 0.63245553
32 14 0.88543774
33 14 1.4546477
34 14 0.82219219
35 14 1.13842
36 14 1.0751744
37 14 1.0751744
38 14 0.82219219
39 14 0.63245553
40 14 0.31622777
41 14 -0.063245553
42 14 -0.63245553
43 14 -1.0119289
44 14 -0.82219219
45 14 -0.82219219
46 14 -0.25298221
47 14 -0.18973666
48 14 0.44271887
49 14 -0.12649111
50 14 0.44271887
51 14 -0.12649111
52 14 0.063245553
53 14 -0.18973666
54 14 -0.63245553
55 14 -0.12649111
56 14 -0.063245553
57 14 0.31622777
58 14 -0.25298221
59 14 -0.31622777
60 14 0.37947332
61 14 0.31622777
62 14 0.31622777
63 14 0.44271887
64 14 0.37947332
65 14 0.25298221
66 14 0.56920998
67 14 0.44271887
68 14 0.25298221
69 14 0
70 14 -0.12649111
71 14 0
72 14 0.18973666
73 14 -0.44271887
74 14 -0.37947332
75 14 -0.25298221
76 14 -0.18973666
77 14 -0.44271887
78 14 -0.44271887
79 14 -0.88543774
80 14 -0.75894664
81 14 -0.88543774
82 14 -0.69570109
83 14 -1.0751744
84 14 -1.0751744
85 14 -0.31622777
86 14 -0.12649111
87 14 -0.63245553
88 14 -0.88543774
89 14 -0.82219219
90 14 -0.63245553
91 14 -0.12649111
92 14 0.12649111
93 14 0.63245553
94 14 1.3914022
95 14 1.3914022
96 14 1.3914022
97 14 1.3914022
98 14 0.69570109
99 14 0.50596443
100 14 1.0751744
0 15 -2.2768399
1 15 -1.9606121
2 15 -2.1503488
3 15 -2.1503488
4 15 -2.3400855
5 15 -1.834121
6 15 -2.0238577
7 15 -1.5178933
8 15 -2.0871033
9 15 -1.5178933
10 15 -1.4546477
11 15 -1.7708755
12 15 -1.5178933
13 15 -1.13842
14 15 -0.9486833
15 15 -1.2016655
16 15 -1.3281566
17 15 -0.9486833
18 15 -0.18973666
19 15 0.44271887
20 15 0.44271887
21 15 0.31622777
22 15 0.56920998
23 15 0.063245553
24 15 -0.12649111
25 15 0.56920998
26 15 0.44271887
27 15 0.25298221
28 15 0.31622777
29 15 0.25298221
30 15 0.50596443
31 15 0.75894664
32 15 1.13842
33 15 0.44271887
34 15 0.18973666
35 15 0.69570109
36 15 0.56920998
37 15 0.69570109
38 15 0.31622777
39 15 0.44271887
40 15 0.12649111
41 15 -0.18973666
42 15 -0.12649111
43 15 -1.0751744
44 15 -0.56920998
45 15 -0.18973666
46 15 -0.44271887
47 15 -0.25298221
48 15 0.25298221
49 15 0.31622777
50 15 0.56920998
51 15 0.37947332
52 15 0.31622777
53 15 -0.18973666
54 15 -0.82219219
55 15 0.25298221
56 15 0.12649111
57 15 0.50596443
58 15 -0.063245553
59 15 -0.18973666
60 15 0.50596443
61 15 0.88543774
62 15 0.56920998
63 15 0.31622777
64 15 0.44271887
65 15 0.82219219
66 15 1.0751744
67 15 0.82219219
68 15 0.88543774
69 15 0.31622777
70 15 0.37947332
71 15 0.37947332
72 15 0.75894664
73 15 0.50596443
74 15 0.31622777
75 15 0
76 15 -0.37947332
77 15 -0.12649111
78 15 -0.25298221
79 15 -0.44271887
80 15 -0.9486833
81 15 -0.75894664
82 15 -0.69570109
83 15 -0.9486833
84 15 -1.0119289
85 15 -0.82219219
86 15 -0.25298221
87 15 -0.18973666
88 15 -0.50596443
89 15 -0.63245553
90 15 -0.82219219
91 15 -0.12649111
92 15 0.37947332
93 15 0.9486833
94 15 1.2649111
95 15 0.69570109
96 15 1.3914022
97 15 1.2016655
98 15 1.3281566
99 15 1.2016655
100 15 1.5811388
0 16 -1.8973666
1 16 -2.0871033
2 16 -2.1503488
3 16 -2.4665766
4 16 -1.834121
5 16 -2.0871033
6 16 -2.0238577
7 16 -1.7708755
8 16 -1.6443844
9 16 -2.1503488
10 16 -1.7708755
11 16 -1.7076299
12 16 -2.0238577
13 16 -1.2649111
14 16 -1.2016655
15 16 -1.6443844
16 16 -1.4546477
17 16 -1.0751744
18 16 -0.44271887
19 16 -0.063245553
20 16 0.25298221
21 16 -0.31622777
22 16 0.25298221
23 16 -0.18973666
24 16 -0.18973666
25 16 0.37947332
26 16 0.63245553
27 16 -0.31622777
28 16 0.31622777
29 16 0.12649111
30 16 0.69570109
31 16 0.9486833
32 16 0
33 16 -0.37947332
34 16 -0.44271887
35 16 -0.12649111
36 16 0.31622777
37 16 0.12649111
38 16 0.18973666
39 16 0.88543774
40 16 0.69570109
41 16 0.50596443
42 16 -0.31622777
43 16 -0.82219219
44 16 -0.12649111
45 16 0.18973666
46 16 0.31622777
47 16 0.12649111
48 16 0.88543774
49 16 1.0751744
50 16 0.69570109
51 16 0.12649111
52 16 0.25298221
53 16 -0.56920998
54 16 -0.75894664
55 16 -0.18973666
56 16 -0.18973666
57 16 0.44271887
58 16 0.25298221
59 16 -0.37947332
60 16 0.12649111
61 16 1.13842
62 16 0.50596443
63 16 0.37947332
64 16 0.50596443
65 16 0.31622777
66 16 1.834121
67 16 0.63245553
68 16 -0.12649111
69 16 0.44271887
70 16 0.82219219
71 16 1.2649111
72 16 1.2016655
73 16 1.2649111
74 16 0.69570109
75 16 -0.12649111
76 16 -0.56920998
77 16 -0.88543774
78 16 -0.88543774
79 16 -0.37947332
80 16 -0.25298221
81 16 -0.69570109
82 16 -0.9486833
83 16 -1.3914022
84 16 -0.9486833
85 16 -0.63245553
86 16 -0.56920998
87 16 -0.69570109
88 16 -0.69570109
89 16 -0.56920998
90 16 -0.9486833
91 16 -0.31622777
92 16 0.37947332
93 16 0.63245553
94 16 1.0751744
95 16 1.0751744
96 16 1.834121
97 16 1.8973666
98 16 1.5811388
99 16 1.5811388
100 16 1.3914022
0 17 -2.5298221
1 17 -1.7708755
2 17 -2.0871033
3 17 -1.5811388
4 17 -1.8973666
5 17 -1.9606121
6 17 -1.5178933
7 17 -1.3914022
8 17 -1.3281566
9 17 -1.5811388
10 17 -1.8973666
11 17 -1.7076299
12 17 -1.5811388
13 17 -1.7708755
14 17 -1.13842
15 17 -1.6443844
16 17 -1.5811388
17 17 -0.82219219
18 17 -0.25298221
19 17 0
20 17 -0.18973666
21 17 -0.12649111
22 17 0.56920998
23 17 0
24 17 0.12649111
25 17 0.37947332
26 17 0.18973666
27 17 0.063245553
28 17 0.31622777
29 17 0.25298221
30 17 0
31 17 0.18973666
32 17 0
33 17 -0.50596443
34 17 -0.18973666
35 17 -0.31622777
36 17 0.063245553
37 17 -0.12649111
38 17 0.50596443
39 17 1.3281566
40 17 1.0751744
41 17 0.50596443
42 17 -0.25298221
43 17 -0.063245553
44 17 0.063245553
45 17 0.82219219
46 17 1.0119289
47 17 0.50596443
48 17 0.82219219
49 17 1.0751744
50 17 0.63245553
51 17 0.063245553
52 17 0.12649111
53 17 -0.37947332
54 17 -0.56920998
55 17 0.063245553
56 17 0.12649111
57 17 0.31622777
58 17 0.063245553
59 17 -0.25298221
60 17 0.063245553
61 17 0.50596443
62 17 0.12649111
63 17 0.44271887
64 17 0.25298221
65 17 0.75894664
66 17 0.75894664
67 17 -0.25298221
68 17 -0.18973666
69 17 0
70 17 1.13842
71 17 0.82219219
72 17 0.63245553
73 17 0.82219219
74 17 1.13842
75 17 0.063245553
76 17 -0.37947332
77 17 -0.88543774
78 17 -1.0119289
79 17 -0.50596443
80 17 -0.69570109
81 17 -0.75894664
82 17 -1.5811388
83 17 -1.4546477
84 17 -0.9486833
85 17 -0.88543774
86 17 -0.9486833
87 17 -0.75894664
88 17 -0.37947332
89 17 -0.31622777
90 17 -0.69570109
91 17 -0.18973666
92 17 0
93 17 0.37947332
94 17 1.0119289
95 17 1.7708755
96 17 1.834121
97 17 1.834121
98 17 1.6443844
99 17 1.6443844
100 17 1.2649111
0 18 -2.0238577
1 18 -2.3400855
2 18 -2.2135944
3 18 -2.0871033
4 18 -2.1503488
5 18 -2.2768399
6 18 -1.7076299
7 18 -1.7076299
8 18 -1.3281566
9 18 -1.7076299
10 18 -1.834121
11 18 -1.7076299
12 18 -1.5178933
13 18 -1.7708755
14 18 -1.5811388
15 18 -1.3914022
16 18 -1.5178933
17 18 -0.69570109
18 18 -0.18973666
19 18 0.44271887
20 18 0.44271887
21 18 -0.31622777
22 18 -0.31622777
23 18 0.44271887
24 18 0.50596443
25 18 0.25298221
26 18 -0.063245553
27 18 0.12649111
28 18 0.18973666
29 18 -0.18973666
30 18 0.063245553
31 18 0.25298221
32 18 -0.063245553
33 18 -0.9486833
34 18 -0.75894664
35 18 -0.50596443
36 18 -0.18973666
37 18 -0.063245553
38 18 0.31622777
39 18 0.69570109
40 18 0.63245553
41 18 0.063245553
42 18 -0.56920998
43 18 -0.063245553
44 18 0.50596443
45 18 0.82219219
46 18 0.69570109
47 18 1.6443844
48 18 1.5811388
49 18 1.2649111
50 18 0.75894664
51 18 0.18973666
52 18 0.12649111
53 18 -0.44271887
54 18 0.31622777
55 18 0.56920998
56 18 0.63245553
57 18 0.31622777
58 18 0.44271887
59 18 0.37947332
60 18 -0.25298221
61 18 -0.44271887
62 18 0.44271887
63 18 0
64 18 0.063245553
65 18 0.063245553
66 18 0.12649111
67 18 -0.50596443
68 18 -0.75894664
69 18 -0.063245553
70 18 0.82219219
71 18 0.56920998
72 18 -0.063245553
73 18 0.56920998
74 18 0.25298221
75 18 0.12649111
76 18 -0.50596443
77 18 -0.25298221
78 18 -0.75894664
79 18 -1.0119289
80 18 -1.2016655
81 18 -1.3281566
82 18 -1.0119289
83 18 -1.13842
84 18 -0.82219219
85 18 -0.56920998
86 18 -0.88543774
87 18 -1.5811388
88 18 -0.56920998
89 18 -0.18973666
90 18 -0.44271887
91 18 0.12649111
92 18 0.50596443
93 18 1.2649111
94 18 1.3914022
95 18 1.2016655
96 18 1.0751744
97 18 1.6443844
98 18 1.6443844
99 18 1.3914022
100 18 0.69570109
0 19 -2.0871033
1 19 -2.2768399
2 19 -1.834121
3 19 -2.2135944
4 19 -2.5930677
5 19 -3.0357866
6 19 -1.7076299
7 19 -1.9606121
8 19 -1.6443844
9 19 -1.7708755
10 19 -1.4546477
11 19 -1.7708755
12 19 -2.1503488
13 19 -2.403331
14 19 -1.834121
15 19 -1.7076299
16 19 -1.0751744
17 19 -1.0751744
18 19 0.25298221
19 19 1.0119289
20 19 0.56920998
21 19 0.25298221
22 19 -0.18973666
23 19 -0.31622777
24 19 0.12649111
25 19 -0.25298221
26 19 -0.12649111
27 19 -0.063245553
28 19 -0.12649111
29 19 -0.69570109
30 19 0.63245553
31 19 0.18973666
32 19 0.63245553
33 19 -0.56920998
34 19 -0.69570109
35 19 0.12649111
36 19 -0.44271887
37 19 0.12649111
38 19 0.44271887
39 19 1.2016655
40 19 0.37947332
41 19 0.31622777
42 19 -0.50596443
43 19 0.063245553
44 19 0.063245553
45 19 0.9486833
46 19 1.6443844
47 19 1.5811388
48 19 1.7076299
49 19 1.0119289
50 19 0.75894664
51 19 0.75894664
52 19 0.18973666
53 19 0.12649111
54 19 0.25298221
55 19 -0.12649111
56 19 0
57 19 -0.12649111
58 19 0.18973666
59 19 0.063245553
60 19 0.063245553
61 19 -0.18973666
62 19 0.12649111
63 19 -0.31622777
64 19 -0.18973666
65 19 -0.25298221
66 19 -0.50596443
67 19 -0.44271887
68 19 -0.82219219
69 19 -0.69570109
70 19 -0.44271887
71 19 0.50596443
72 19 -0.56920998
73 19 0.063245553
74 19 0.12649111
75 19 0.063245553
76 19 -0.82219219
77 19 -0.56920998
78 19 -0.25298221
79 19 -1.0119289
80 19 -0.63245553
81 19 -1.0119289
82 19 -0.37947332
83 19 -0.50596443
84 19 -0.50596443
85 19 -0.44271887
86 19 -0.63245553
87 19 -1.2016655
88 19 -0.82219219
89 19 -0.12649111
90 19 -0.18973666
91 19 -0.12649111
92 19 0.75894664
93 19 1.0751744
94 19 1.3281566
95 19 1.13842
96 19 0.75894664
97 19 1.7708755
98 19 1.9606121
99 19 1.4546477
100 19 1.6443844
0 20 -2.0871033
1 20 -2.4665766
2 20 -2.4665766
3 20 -2.0238577
4 20 -1.7708755
5 20 -2.0871033
6 20 -2.0238577
7 20 -1.0119289
8 20 -1.3914022
9 20 -1.7076299
10 20 -1.6443844
11 20 -2.2768399
12 20 -2.2135944
13 20 -2.7195588
14 20 -2.403331
15 20 -1.3914022
16 20 -1.3914022
17 20 -1.0119289
18 20 0.063245553
19 20 1.0119289
20 20 0.9486833
21 20 0.82219219
22 20 0.56920998
23 20 0.63245553
24 20 -0.063245553
25 20 -1.0119289
26 20 -0.37947332
27 20 0.56920998
28 20 0.12649111
29 20 0.12649111
30 20 0.75894664
31 20 0.56920998
32 20 -0.063245553
33 20 -0.063245553
34 20 -0.56920998
35 20 -0.88543774
36 20 -0.63245553
37 20 -0.063245553
38 20 0.63245553
39 20 0.31622777
40 20 -0.18973666
41 20 -0.12649111
42 20 0.12649111
43 20 -0.56920998
44 20 0.063245553
45 20 0.44271887
46 20 1.3281566
47 20 1.3281566
48 20 1.5178933
49 20 1.7708755
50 20 0.69570109
51 20 0.63245553
52 20 0.12649111
53 20 0.63245553
54 20 0.63245553
55 20 0
56 20 0.82219219
57 20 0.63245553
58 20 -0.56920998
59 20 -0.31622777
60 20 -0.12649111
61 20 -0.12649111
62 20 -0.12649111
63 20 0.37947332
64 20 0.18973666
65 20 -0.12649111
66 20 -0.88543774
67 20 -0.88543774
68 20 -0.75894664
69 20 -0.56920998
70 20 -0.37947332
71 20 0.37947332
72 20 0.18973666
73 20 0.31622777
74 20 -0.25298221
75 20 -0.44271887
76 20 -0.31622777
77 20 -0.31622777
78 20 -0.25298221
79 20 0.12649111
80 20 -1.2649111
81 20 -0.44271887
82 20 -0.44271887
83 20 -0.31622777
84 20 -0.31622777
85 20 -0.063245553
86 20 -0.31622777
87 20 -0.56920998
88 20 -0.31622777
89 20 -0.12649111
90 20 -0.12649111
91 20 0
92 20 0.56920998
93 20 1.0751744
94 20 1.13842
95 20 0.88543774
96 20 0.75894664
97 20 1.2649111
98 20 1.2649111
99 20 1.3914022
100 20 0.88543774
0 21 -2.0238577
1 21 -1.9606121
2 21 -2.3400855
3 21 -2.0871033
4 21 -1.5811388
5 21 -1.8973666
6 21 -1.5811388
7 21 -1.7708755
8 21 -1.7076299
9 21 -1.3914022
10 21 -1.8973666
11 21 -2.0238577
12 21 -1.6443844
13 21 -2.0238577
14 21 -2.3400855
15 21 -1.3914022
16 21 -1.13842
17 21 0
18 21 0.63245553
19 21 1.0751744
20 21 1.0751744
21 21 0.69570109
22 21 0.88543774
23 21 1.0119289
24 21 0.37947332
25 21 0.12649111
26 21 0.56920998
27 21 0.63245553
28 21 0.88543774
29 21 0.50596443
30 21 0.31622777
31 21 -0.31622777
32 21 -0.69570109
33 21 -0.18973666
34 21 -0.56920998
35 21 -0.37947332
36 21 -0.63245553
37 21 0.063245553
38 21 0.25298221
39 21 -0.50596443
40 21 -0.44271887
41 21 -0.25298221
42 21 -0.44271887
43 21 -0.63245553
44 21 -0.18973666
45 21 1.3281566
46 21 1.0119289
47 21 0.9486833
48 21 2.0871033
49 21 1.5811388
50 21 0.37947332
51 21 0.37947332
52 21 0.56920998
53 21 0.44271887
54 21 0.63245553
55 21 1.0751744
56 21 1.2016655
57 21 0.82219219
58 21 0.25298221
59 21 -0.31622777
60 21 -0.25298221
61 21 -0.37947332
62 21 -0.37947332
63 21 -0.50596443
64 21 -0.69570109
65 21 -0.25298221
66 21 -0.25298221
67 21 -1.3914022
68 21 -0.50596443
69 21 0
70 21 0.063245553
71 21 0.44271887
72 21 0.31622777
73 21 -0.25298221
74 21 0.063245553
75 21 -0.12649111
76 21 -0.25298221
77 21 -0.18973666
78 21 -0.063245553
79 21 -0.31622777
80 21 -0.37947332
81 21 -0.18973666
82 21 -0.63245553
83 21 -0.50596443
84 21 -0.12649111
85 21 -0.063245553
86 21 -0.31622777
87 21 -0.56920998
88 21 -0.56920998
89 21 0.50596443
90 21 0.18973666
91 21 0.37947332
92 21 0.50596443
93 21 0.69570109
94 21 1.0119289
95 21 0.75894664
96 21 0.44271887
97 21 1.5178933
98 21 1.0751744
99 21 1.4546477
100 21 1.0119289
0 22 -1.7076299
1 22 -2.0238577
2 22 -2.1503488
3 22 -1.9606121
4 22 -1.6443844
5 22 -1.834121
6 22 -2.0238577
7 22 -1.7708755
8 22 -2.0871033
9 22 -1.6443844
10 22 -1.834121
11 22 -1.0751744
12 22 -1.3914022
13 22 -1.4546477
14 22 -2.1503488
15 22 -1.5178933
16 22 -1.3914022
17 22 -1.0751744
18 22 -0.063245553
19 22 0.69570109
20 22 1.5178933
21 22 1.5178933
22 22 1.8973666
23 22 1.2016655
24 22 0.31622777
25 22 -0.063245553
26 22 0.25298221
27 22 0.37947332
28 22 1.13842
29 22 0.37947332
30 22 0.063245553
31 22 -0.37947332
32 22 -0.25298221
33 22 0.063245553
34 22 -0.37947332
35 22 -0.44271887
36 22 0
37 22 -0.18973666
38 22 -0.37947332
39 22 -0.18973666
40 22 -0.75894664
41 22 -0.44271887
42 22 0
43 22 0.063245553
44 22 0.37947332
45 22 0.75894664
46 22 1.0119289
47 22 1.2649111
48 22 1.8973666
49 22 1.3914022
50 22 0.56920998
51 22 0.25298221
52 22 0.9486833
53 22 0.56920998
54 22 0.25298221
55 22 0.12649111
56 22 0.75894664
57 22 0
58 22 0.12649111
59 22 -0.31622777
60 22 -0.063245553
61 22 -0.18973666
62 22 -0.63245553
63 22 -1.2016655
64 22 -0.9486833
65 22 -0.37947332
66 22 -0.31622777
67 22 -0.12649111
68 22 -0.44271887
69 22 -0.25298221
70 22 0.063245553
71 22 0.37947332
72 22 -0.12649111
73 22 -0.063245553
74 22 -0.18973666
75 22 -0.25298221
76 22 -0.44271887
77 22 -0.25298221
78 22 0.18973666
79 22 -0.56920998
80 22 -1.13842
81 22 -0.31622777
82 22 0.063245553
83 22 -0.063245553
84 22 0.31622777
85 22 0
86 22 0.25298221
87 22 -0.37947332
88 22 0.37947332
89 22 0.69570109
90 22 0.75894664
91 22 1.0119289
92 22 0.37947332
93 22 1.2016655
94 22 1.3281566
95 22 0.88543774
96 22 1.7708755
97 22 1.3281566
98 22 1.9606121
99 22 2.2768399
100 22 1.13842
0 23 -0.82219219
1 23 -1.8973666
2 23 -2.0871033
3 23 -1.3914022
4 23 -1.13842
5 23 -1.13842
6 23 -1.2649111
7 23 -1.5811388
8 23 -1.3914022
9 23 -1.0751744
10 23 -0.88543774
11 23 -0.9486833
12 23 -0.63245553
13 23 -1.0751744
14 23 -1.834121
15 23 -2.0238577
16 23 -1.0751744
17 23 -1.3914022
18 23 -0.56920998
19 23 0.44271887
20 23 1.3281566
21 23 1.5811388
22 23 1.6443844
23 23 0.56920998
24 23 -0.063245553
25 23 -0.31622777
26 23 -0.12649111
27 23 -0.56920998
28 23 0.50596443
29 23 0.12649111
30 23 -0.18973666
31 23 0
32 23 -0.75894664
33 23 0
34 23 0
35 23 0.12649111
36 23 -0.50596443
37 23 -0.63245553
38 23 -0.56920998
39 23 -1.3281566
40 23 -0.88543774
41 23 -0.82219219
42 23 0.18973666
43 23 0.50596443
44 23 0.37947332
45 23 1.0751744
46 23 1.5178933
47 23 2.0871033
48 23 2.0871033
49 23 1.0751744
50 23 1.0119289
51 23 0.56920998
52 23 0.56920998
53 23 0.31622777
54 23 -0.37947332
55 23 -0.25298221
56 23 -0.18973666
57 23 -0.63245553
58 23 -0.50596443
59 23 -0.25298221
60 23 -0.56920998
61 23 -0.50596443
62 23 -0.25298221
63 23 -1.5178933
64 23 -0.82219219
65 23 -0.56920998
66 23 -0.37947332
67 23 -0.25298221
68 23 0.063245553
69 23 -0.063245553
70 23 0.18973666
71 23 0.18973666
72 23 -0.50596443
73 23 -0.50596443
74 23 0.18973666
75 23 0.75894664
76 23 0.69570109
77 23 0.37947332
78 23 -0.063245553
79 23 -0.56920998
80 23 -0.31622777
81 23 0.31622777
82 23 0.56920998
83 23 0.44271887
84 23 0.44271887
85 23 0.31622777
86 23 0.82219219
87 23 0.50596443
88 23 1.0751744
89 23 0.63245553
90 23 0.88543774
91 23 1.0751744
92 23 0.9486833
93 23 1.2016655
94 23 1.4546477
95 23 1.5178933
96 23 1.13842
97 23 1.7708755
98 23 1.9606121
99 23 2.1503488
100 23 2.0871033
0 24 -0.56920998
1 24 -1.5811388
2 24 -1.13842
3 24 -1.5811388
4 24 -0.50596443
5 24 -0.82219219
6 24 -1.2016655
7 24 -1.5811388
8 24 -0.88543774
9 24 -1.0751744
10 24 -1.2649111
11 24 -1.0119289
12 24 -1.2649111
13 24 -0.50596443
14 24 -1.4546477
15 24 -1.6443844
16 24 -1.2649111
17 24 -1.13842
18 24 -0.63245553
19 24 0.063245553
20 24 0.82219219
21 24 1.3281566
22 24 0.50596443
23 24 0.37947332
24 24 -0.44271887
25 24 -0.75894664
26 24 -0.37947332
27 24 -0.37947332
28 24 -0.75894664
29 24 0.44271887
30 24 0.12649111
31 24 -0.31622777
32 24 -0.56920998
33 24 -0.31622777
34 24 -0.12649111
35 24 -0.56920998
36 24 -0.063245553
37 24 -0.31622777
38 24 -0.50596443
39 24 -0.69570109
40 24 -0.69570109
41 24 -0.50596443
42 24 0.31622777
43 24 0.82219219
44 24 0.56920998
45 24 0.75894664
46 24 1.2649111
47 24 1.7076299
48 24 1.3914022
49 24 1.3914022
50 24 1.2649111
51 24 0.88543774
52 24 0.88543774
53 24 0
54 24 -0.69570109
55 24 -0.56920998
56 24 0
57 24 0
58 24 -0.63245553
59 24 -0.69570109
60 24 -1.0751744
61 24 -1.0751744
62 24 -0.63245553
63 24 -1.2649111
64 24 -0.9486833
65 24 -0.75894664
66 24 -0.56920998
67 24 -0.18973666
68 24 -0.25298221
69 24 0.12649111
70 24 0.063245553
71 24 -0.18973666
72 24 -0.50596443
73 24 0.18973666
74 24 0.75894664
75 24 0.9486833
76 24 1.2016655
77 24 0.44271887
78 24 0.12649111
79 24 0
80 24 -0.37947332
81 24 -0.18973666
82 24 -0.063245553
83 24 0.25298221
84 24 0.37947332
85 24 -0.063245553
86 24 0.9486833
87 24 0.82219219
88 24 0.88543774
89 24 0.31622777
90 24 0.75894664
91 24 1.2016655
92 24 0.88543774
93 24 1.2016655
94 24 1.3914022
95 24 1.3914022
96 24 1.13842
97 24 1.7708755
98 24 2.3400855
99 24 2.5930677
100 24 2.2135944
0 25 -0.69570109
1 25 -1.0751744
2 25 -0.50596443
3 25 -0.82219219
4 25 -0.82219219
5 25 -0.63245553
6 25 -0.37947332
7 25 -1.2016655
8 25 -1.2016655
9 25 -0.63245553
10 25 -0.37947332
11 25 -1.3281566
12 25 -1.2649111
13 25 -1.0751744
14 25 -1.3281566
15 25 -1.8973666
16 25 -0.69570109
17 25 -0.18973666
18 25 -0.063245553
19 25 -0.12649111
20 25 0.50596443
21 25 1.13842
22 25 0.82219219
23 25 0
24 25 -0.63245553
25 25 -0.44271887
26 25 -0.31622777
27 25 -0.25298221
28 25 -0.18973666
29 25 0.88543774
30 25 1.13842
31 25 0.063245553
32 25 0.18973666
33 25 0
34 25 -0.50596443
35 25 -0.18973666
36 25 -0.12649111
37 25 -0.82219219
38 25 -0.9486833
39 25 -0.69570109
40 25 0
41 25 -0.56920998
42 25 -0.063245553
43 25 0.69570109
44 25 1.0751744
45 25 0.9486833
46 25 1.3281566
47 25 1.6443844
48 25 1.3914022
49 25 1.0751744
50 25 0.88543774
51 25 0.56920998
52 25 0.18973666
53 25 -0.44271887
54 25 -0.56920998
55 25 -0.82219219
56 25 -1.3914022
57 25 -0.69570109
58 25 -1.3281566
59 25 -1.0119289
60 25 -1.3281566
61 25 -0.88543774
62 25 -0.69570109
63 25 -0.75894664
64 25 -0.88543774
65 25 -0.69570109
66 25 -0.63245553
67 25 -0.50596443
68 25 -0.25298221
69 25 -0.18973666
70 25 0
71 25 0.69570109
72 25 0.12649111
73 25 0.75894664
74 25 0.31622777
75 25 0.12649111
76 25 0.88543774
77 25 0.75894664
78 25 0.56920998
79 25 0.44271887
80 25 0.31622777
81 25 0.063245553
82 25 0
83 25 -0.37947332
84 25 0
85 25 0.25298221
86 25 0.63245553
87 25 0.82219219
88 25 0.63245553
89 25 1.2016655
90 25 1.0119289
91 25 0.75894664
92 25 1.2016655
93 25 1.0751744
94 25 0.82219219
95 25 1.0119289
96 25 1.2649111
97 25 1.7076299
98 25 1.7708755
99 25 1.7708755
100 25 1.7076299
0 26 0.12649111
1 26 -0.82219219
2 26 0.12649111
3 26 -0.44271887
4 26 -0.44271887
5 26 0.12649111
6 26 -0.31622777
7 26 -1.0119289
8 26 -0.25298221
9 26 -0.25298221
10 26 -0.37947332
11 26 -0.75894664
12 26 -1.0119289
13 26 -1.3281566
14 26 -0.69570109
15 26 -1.4546477
16 26 -1.0119289
17 26 -0.75894664
18 26 -0.063245553
19 26 -0.12649111
20 26 0.25298221
21 26 0.56920998
22 26 0.44271887
23 26 0.50596443
24 26 0.31622777
25 26 0
26 26 0.063245553
27 26 0
28 26 0.25298221
29 26 0.82219219
30 26 1.2649111
31 26 0.50596443
32 26 0.44271887
33 26 0.75894664
34 26 0.063245553
